City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Predicted_AQI,AQI_Category
Delhi,2019-04-10,230.6,250.9,94.2,15.7,54.0,41.2,4.26,66.9,20.3,385.1,Very Poor,385.0704999999998,Very Poor
Mumbai,2019-04-10,274.8,487.5,129.3,76.3,103.3,40.5,0.6,29.1,47.6,482.1,Severe,481.55850000000055,Severe
Chennai,2019-04-10,359.0,421.7,132.6,40.9,66.8,41.2,4.97,84.0,151.4,389.6,Very Poor,389.5825000000001,Very Poor
Kolkata,2019-04-10,156.5,506.1,17.7,129.9,151.3,36.1,2.57,12.3,95.9,328.2,Very Poor,328.0889999999994,Very Poor
Bangalore,2019-04-10,30.0,543.9,110.2,4.9,1.6,44.5,5.17,96.8,44.9,139.5,Moderate,140.1155,Moderate
Delhi,2019-04-11,256.3,548.7,116.8,56.5,4.2,11.9,5.03,75.9,99.8,406.3,Severe,406.3535000000013,Severe
Mumbai,2019-04-11,252.3,371.2,24.7,12.6,130.6,23.5,7.03,19.7,105.9,402.3,Severe,402.31000000000137,Severe
Chennai,2019-04-11,374.8,532.4,65.5,95.9,221.1,27.8,4.0,18.2,124.2,135.3,Moderate,132.95049999999975,Moderate
Kolkata,2019-04-11,160.1,35.7,31.7,37.5,242.3,46.8,2.11,16.9,190.5,331.0,Very Poor,330.94900000000047,Very Poor
Bangalore,2019-04-11,72.6,233.1,69.1,16.8,56.7,30.9,9.64,53.5,94.1,195.5,Moderate,195.4910000000002,Moderate
Delhi,2019-04-12,51.0,310.8,20.8,11.5,214.7,3.7,1.77,64.4,63.3,260.8,Poor,261.10300000000063,Poor
Mumbai,2019-04-12,44.2,158.9,85.2,116.5,154.9,12.4,0.73,95.9,174.1,213.9,Poor,213.33750000000046,Poor
Chennai,2019-04-12,278.6,581.6,188.1,120.6,46.0,23.5,1.6,3.3,196.3,428.6,Severe,428.59650000000033,Severe
Kolkata,2019-04-12,470.0,500.9,181.1,81.6,172.0,7.6,1.23,74.6,73.5,101.6,Moderate,103.91399999999987,Moderate
Bangalore,2019-04-12,101.7,187.3,75.7,84.1,187.6,35.3,1.37,22.4,157.7,237.5,Poor,237.42800000000003,Poor
Delhi,2019-04-13,160.5,41.1,1.4,146.5,56.8,34.3,9.25,84.9,44.0,331.3,Very Poor,331.28050000000076,Very Poor
Mumbai,2019-04-13,238.6,190.5,71.0,120.8,32.8,7.0,9.98,73.8,35.8,391.3,Very Poor,391.29850000000135,Very Poor
Chennai,2019-04-13,447.0,324.9,82.9,56.1,196.5,49.3,7.14,6.2,157.6,274.9,Poor,274.8995000000004,Poor
Kolkata,2019-04-13,498.8,405.8,65.4,116.3,215.1,45.6,9.91,58.2,199.3,369.7,Very Poor,369.7459999999991,Very Poor
Bangalore,2019-04-13,70.4,472.1,79.9,66.1,181.0,14.2,0.33,51.4,88.0,460.0,Severe,459.9390000000003,Severe
Delhi,2019-04-14,295.1,108.9,53.2,70.1,64.7,17.4,8.71,7.4,179.8,445.1,Severe,445.1045000000003,Severe
Mumbai,2019-04-14,388.2,34.8,131.2,115.4,129.8,47.5,0.77,92.9,110.3,135.4,Moderate,135.60700000000028,Moderate
Chennai,2019-04-14,410.5,541.1,78.0,144.3,231.1,48.7,5.47,98.2,141.7,164.3,Moderate,163.1410000000001,Moderate
Kolkata,2019-04-14,6.1,243.7,195.6,101.6,58.4,5.6,0.03,9.4,180.7,230.7,Poor,230.37449999999973,Poor
Bangalore,2019-04-14,319.0,509.3,69.8,94.3,89.7,4.8,4.04,30.9,71.6,469.0,Severe,470.1509999999998,Severe
Delhi,2019-04-15,105.3,413.3,197.0,146.4,196.0,2.3,8.61,86.2,5.1,379.1,Very Poor,379.1154999999998,Very Poor
Mumbai,2019-04-15,92.6,165.4,160.7,144.0,102.2,1.7,2.9,89.8,59.2,206.5,Poor,206.52550000000002,Poor
Chennai,2019-04-15,327.5,230.8,85.3,33.2,88.8,23.6,1.75,65.2,30.0,477.5,Severe,477.4970000000001,Severe
Kolkata,2019-04-15,170.4,471.6,168.3,3.1,123.1,1.0,5.69,18.6,15.3,459.3,Severe,459.37500000000114,Severe
Bangalore,2019-04-15,486.6,396.3,165.6,21.0,160.2,33.4,1.95,57.8,141.4,357.8,Very Poor,357.75000000000085,Very Poor
Delhi,2019-04-16,358.7,389.6,56.1,3.0,104.2,14.1,1.01,31.9,49.7,349.4,Very Poor,349.27500000000043,Very Poor
Mumbai,2019-04-16,316.9,34.2,125.2,75.1,58.1,5.6,6.21,71.9,180.7,466.9,Severe,466.8655000000002,Severe
Chennai,2019-04-16,293.1,143.9,197.2,4.5,72.6,40.5,9.84,24.5,127.2,443.1,Severe,443.3680000000002,Severe
Kolkata,2019-04-16,85.8,188.2,9.3,91.2,218.7,32.2,4.24,23.3,55.9,185.7,Moderate,184.73300000000006,Moderate
Bangalore,2019-04-16,327.2,444.7,179.1,36.1,17.1,2.8,4.73,20.5,85.9,477.2,Severe,477.19599999999843,Severe
Delhi,2019-04-17,490.6,495.6,187.3,19.9,222.5,31.0,3.33,16.2,144.1,493.7,Severe,493.6584999999993,Severe
Mumbai,2019-04-17,394.7,544.5,195.9,13.1,174.3,28.3,6.03,94.9,198.6,276.1,Poor,276.2950000000001,Poor
Chennai,2019-04-17,255.3,507.3,157.2,114.0,109.7,47.5,3.5,49.5,67.4,405.3,Severe,405.2905000000013,Severe
Kolkata,2019-04-17,371.4,99.6,3.0,30.2,11.0,36.6,3.09,8.8,155.7,181.8,Moderate,181.56849999999977,Moderate
Bangalore,2019-04-17,153.4,155.9,150.2,45.9,19.3,49.5,1.95,94.1,63.4,325.9,Very Poor,325.8460000000005,Very Poor
Delhi,2019-04-18,117.1,144.8,178.4,125.1,4.5,31.6,2.14,66.3,79.0,290.1,Poor,290.0954999999995,Poor
Mumbai,2019-04-18,200.1,546.1,108.7,93.3,229.4,45.4,2.5,50.6,14.1,361.7,Very Poor,361.8650000000008,Very Poor
Chennai,2019-04-18,416.4,320.2,184.5,107.7,158.1,41.8,5.92,70.7,118.9,270.2,Poor,270.13649999999944,Poor
Kolkata,2019-04-18,17.7,487.4,19.7,22.8,210.3,16.8,0.6,68.3,176.7,481.9,Severe,481.88799999999947,Severe
Bangalore,2019-04-18,396.6,123.8,73.1,120.0,121.5,15.6,9.1,72.5,157.5,188.7,Moderate,188.736,Moderate
Delhi,2019-04-19,143.9,258.7,137.5,59.3,227.0,2.5,8.75,84.3,133.2,318.6,Very Poor,318.60149999999936,Very Poor
Mumbai,2019-04-19,29.1,243.9,187.7,112.1,48.9,45.0,7.6,8.7,27.6,195.9,Moderate,194.92950000000053,Moderate
Chennai,2019-04-19,436.0,567.3,156.7,36.9,208.3,37.3,1.56,52.6,98.7,98.7,Satisfactory,98.15250000000026,Satisfactory
Kolkata,2019-04-19,490.0,122.4,24.5,135.2,53.1,11.8,6.58,9.7,133.9,157.1,Moderate,157.12599999999955,Moderate
Bangalore,2019-04-19,133.7,536.0,103.5,44.7,1.1,5.3,9.25,47.8,183.1,310.7,Very Poor,310.69799999999924,Very Poor
Delhi,2019-04-20,59.4,378.1,44.0,10.5,249.2,12.0,7.72,56.8,48.4,335.0,Very Poor,334.96,Very Poor
Mumbai,2019-04-20,412.9,173.8,41.1,5.8,177.0,25.4,2.15,38.2,17.5,149.4,Moderate,149.7065000000003,Moderate
Chennai,2019-04-20,11.7,64.0,69.5,37.7,105.9,17.6,2.99,84.7,115.2,122.0,Moderate,124.69499999999996,Moderate
Kolkata,2019-04-20,179.3,425.2,47.4,140.9,231.9,36.3,3.01,52.4,178.9,394.0,Very Poor,393.9909999999998,Very Poor
Bangalore,2019-04-20,191.9,346.1,193.5,147.5,2.4,7.8,2.06,36.3,63.4,355.4,Very Poor,355.3920000000005,Very Poor
Delhi,2019-04-21,201.0,555.0,197.1,38.5,5.0,17.3,8.29,4.2,187.8,362.4,Very Poor,362.3045,Very Poor
Mumbai,2019-04-21,27.0,448.7,73.9,129.5,128.8,19.1,6.12,34.8,63.7,426.4,Severe,426.37899999999973,Severe
Chennai,2019-04-21,151.8,279.2,110.2,107.9,135.4,21.8,4.88,16.8,107.6,324.6,Very Poor,324.6349999999992,Very Poor
Kolkata,2019-04-21,430.0,400.3,150.4,39.7,168.0,0.5,4.79,45.2,81.9,362.8,Very Poor,362.80650000000094,Very Poor
Bangalore,2019-04-21,79.6,179.4,90.9,113.4,226.5,48.9,7.94,18.5,99.5,174.2,Moderate,174.5170000000002,Moderate
Delhi,2019-04-22,381.8,287.4,146.8,71.9,68.4,39.2,7.46,6.2,28.1,237.4,Poor,237.40350000000046,Poor
Mumbai,2019-04-22,438.7,189.4,96.6,128.9,104.9,49.3,3.86,7.2,5.5,159.7,Moderate,160.00050000000033,Moderate
Chennai,2019-04-22,402.0,136.4,139.4,77.3,76.2,26.0,9.11,55.5,61.3,188.8,Moderate,188.87000000000012,Moderate
Kolkata,2019-04-22,121.1,223.9,11.5,108.1,42.5,42.9,5.13,41.4,4.4,301.1,Very Poor,298.5599999999993,Poor
Bangalore,2019-04-22,118.5,418.7,88.1,125.0,126.7,49.7,3.29,17.4,86.9,385.8,Very Poor,385.6610000000009,Very Poor
Delhi,2019-04-23,109.4,332.7,24.6,94.2,113.4,23.0,7.9,26.7,111.9,282.7,Poor,282.67399999999935,Poor
Mumbai,2019-04-23,302.3,490.7,189.0,122.3,157.2,13.0,0.68,13.6,161.4,486.7,Severe,483.8864999999992,Severe
Chennai,2019-04-23,406.8,432.2,195.8,76.9,113.9,40.2,7.59,23.8,69.7,402.7,Severe,402.74299999999914,Severe
Kolkata,2019-04-23,327.4,572.1,120.4,120.7,205.7,5.5,0.77,29.8,195.8,477.4,Severe,477.49549999999914,Severe
Bangalore,2019-04-23,71.5,302.9,155.2,125.9,211.0,23.1,9.59,22.3,43.3,252.9,Poor,252.97250000000048,Poor
Delhi,2019-04-24,220.9,210.0,79.9,146.3,215.8,48.2,0.27,3.5,192.8,377.7,Very Poor,377.7699999999987,Very Poor
Mumbai,2019-04-24,226.7,135.9,138.9,113.8,12.3,16.6,2.16,4.6,149.6,382.1,Very Poor,382.09999999999985,Very Poor
Chennai,2019-04-24,28.4,533.9,11.1,88.3,90.2,2.0,3.16,33.5,66.9,114.3,Moderate,116.12549999999982,Moderate
Kolkata,2019-04-24,54.2,274.4,12.7,122.4,167.5,2.9,9.76,63.4,158.5,224.4,Poor,224.34099999999984,Poor
Bangalore,2019-04-24,280.3,519.5,74.0,25.7,76.9,40.9,5.66,51.4,185.5,430.3,Severe,430.25700000000046,Severe
Delhi,2019-04-25,362.2,476.2,114.4,17.6,19.8,43.0,1.97,78.3,24.6,465.9,Severe,465.80849999999936,Severe
Mumbai,2019-04-25,279.1,220.6,98.9,93.1,244.3,8.6,3.25,13.4,165.7,429.1,Severe,429.0845000000003,Severe
Chennai,2019-04-25,449.0,22.0,174.8,21.3,153.3,19.6,3.09,41.4,141.5,160.8,Moderate,160.73999999999967,Moderate
Kolkata,2019-04-25,247.0,267.9,188.0,37.2,29.1,8.4,3.8,34.5,48.2,397.7,Very Poor,397.6555000000002,Very Poor
Bangalore,2019-04-25,486.6,544.3,121.6,122.2,40.9,18.7,1.65,70.2,125.5,142.2,Moderate,142.37500000000045,Moderate
Delhi,2019-04-26,486.1,192.5,0.4,95.7,121.9,32.2,6.63,24.6,47.9,161.8,Moderate,161.9369999999997,Moderate
Mumbai,2019-04-26,61.7,140.6,93.9,58.6,91.1,5.6,0.79,87.9,199.4,278.2,Poor,278.10799999999927,Poor
Chennai,2019-04-26,369.2,256.3,150.3,119.9,160.2,24.3,1.29,78.8,91.2,206.3,Poor,206.2720000000002,Poor
Kolkata,2019-04-26,360.5,450.0,184.7,55.2,145.3,15.1,4.97,39.2,95.1,428.3,Severe,428.3025000000013,Severe
Bangalore,2019-04-26,279.5,244.2,75.1,17.9,245.5,27.0,3.37,80.9,148.6,429.5,Severe,429.49899999999997,Severe
Delhi,2019-04-27,117.2,247.6,30.8,7.9,6.3,44.5,2.38,42.6,123.7,290.4,Poor,290.07300000000043,Poor
Mumbai,2019-04-27,299.7,320.8,197.6,46.4,117.4,39.4,1.28,49.3,61.2,449.7,Severe,449.7249999999986,Severe
Chennai,2019-04-27,225.5,432.7,22.1,53.9,95.7,4.6,6.46,8.0,101.0,403.4,Severe,402.89249999999976,Severe
Kolkata,2019-04-27,31.4,395.9,15.5,130.8,75.2,44.9,1.13,59.0,154.7,357.3,Very Poor,357.2890000000009,Very Poor
Bangalore,2019-04-27,423.4,185.0,52.1,24.1,7.3,39.8,0.21,14.7,197.8,274.1,Poor,274.1559999999999,Poor
Delhi,2019-04-28,148.8,248.3,93.7,58.4,112.3,40.6,6.13,8.0,117.7,322.3,Very Poor,322.30450000000104,Very Poor
Mumbai,2019-04-28,12.4,383.7,137.7,41.3,212.8,44.3,6.75,62.3,174.4,342.0,Very Poor,342.0645000000002,Very Poor
Chennai,2019-04-28,336.2,236.8,26.8,125.6,149.9,6.5,5.58,28.2,91.9,486.2,Severe,486.19549999999873,Severe
Kolkata,2019-04-28,424.3,533.9,182.5,127.2,144.7,9.0,3.79,63.4,54.2,147.2,Moderate,146.4390000000003,Moderate
Bangalore,2019-04-28,221.7,64.3,108.7,31.3,71.9,10.1,1.81,65.1,104.2,378.3,Very Poor,378.3060000000012,Very Poor
Delhi,2019-04-29,182.8,200.6,170.3,107.8,219.0,24.6,6.61,87.8,148.7,348.4,Very Poor,348.4040000000006,Very Poor
Mumbai,2019-04-29,378.5,493.1,185.7,12.6,190.1,17.9,7.25,61.8,102.7,490.1,Severe,490.1055000000007,Severe
Chennai,2019-04-29,321.7,332.2,69.9,75.6,169.0,34.2,9.88,78.2,57.0,471.7,Severe,471.6924999999984,Severe
Kolkata,2019-04-29,133.4,426.3,195.5,48.7,233.5,39.3,4.27,26.7,36.4,395.4,Very Poor,392.1359999999996,Very Poor
Bangalore,2019-04-29,151.5,251.2,172.6,124.1,154.2,7.7,7.84,72.0,167.3,324.4,Very Poor,324.3905000000009,Very Poor
Delhi,2019-04-30,261.2,325.9,4.5,81.2,162.4,16.7,7.37,39.9,70.3,411.2,Severe,411.1914999999995,Severe
Mumbai,2019-04-30,151.3,552.0,37.8,74.5,187.6,6.7,8.31,35.5,78.6,324.3,Very Poor,324.21150000000057,Very Poor
Chennai,2019-04-30,300.8,223.4,142.3,9.4,134.7,37.4,2.41,22.4,120.7,450.8,Severe,450.88500000000124,Severe
Kolkata,2019-04-30,70.3,248.4,163.1,33.0,130.8,42.6,4.47,48.6,134.7,198.9,Moderate,198.84150000000045,Moderate
Bangalore,2019-04-30,403.5,0.0,12.6,88.0,116.1,25.8,5.47,92.4,171.8,208.1,Poor,207.67649999999932,Poor
Delhi,2019-05-01,273.2,79.4,63.9,21.1,224.4,7.8,8.91,64.8,32.9,423.2,Severe,423.1919999999986,Severe
Mumbai,2019-05-01,60.5,211.7,63.8,76.6,18.4,4.2,6.28,77.7,46.1,174.6,Moderate,174.9024999999995,Moderate
Chennai,2019-05-01,309.2,259.8,129.7,59.6,99.0,10.0,6.53,37.3,54.4,459.2,Severe,459.18450000000064,Severe
Kolkata,2019-05-01,460.0,482.9,100.9,109.4,168.7,22.8,3.06,0.4,96.1,475.5,Severe,475.45650000000023,Severe
Bangalore,2019-05-01,91.8,11.5,54.6,89.3,39.3,16.8,6.25,37.5,182.9,236.3,Poor,236.51550000000034,Poor
Delhi,2019-05-02,255.1,512.8,145.9,32.2,132.7,35.1,2.13,59.9,22.5,405.1,Severe,405.09900000000073,Severe
Mumbai,2019-05-02,119.6,251.7,87.0,17.0,214.9,40.0,8.5,69.6,115.0,298.6,Poor,298.6959999999996,Poor
Chennai,2019-05-02,291.4,43.8,22.9,138.2,92.4,48.8,6.57,93.6,80.2,441.4,Severe,443.6724999999995,Severe
Kolkata,2019-05-02,421.2,75.7,168.7,80.3,2.9,15.5,4.05,2.4,115.3,125.4,Moderate,125.80550000000015,Moderate
Bangalore,2019-05-02,212.3,314.4,128.8,62.1,104.5,17.7,4.21,32.3,8.1,371.1,Very Poor,371.2625,Very Poor
Delhi,2019-05-03,370.5,4.2,143.3,64.5,33.5,43.6,6.27,52.7,43.7,153.3,Moderate,153.30349999999976,Moderate
Mumbai,2019-05-03,485.9,217.2,28.2,105.7,222.4,22.0,8.81,83.3,52.5,185.1,Moderate,185.14049999999943,Moderate
Chennai,2019-05-03,214.1,564.3,42.2,38.2,153.0,10.4,3.47,41.9,137.7,372.4,Very Poor,372.5414999999994,Very Poor
Kolkata,2019-05-03,349.3,494.9,162.5,43.3,34.6,39.9,9.22,44.4,3.1,499.3,Severe,499.30450000000053,Severe
Bangalore,2019-05-03,451.6,81.7,15.4,2.8,131.3,41.9,8.21,53.5,133.6,177.6,Moderate,177.56149999999994,Moderate
Delhi,2019-05-04,354.8,371.4,198.2,120.4,181.0,6.1,4.1,0.4,82.7,326.6,Very Poor,326.6134999999992,Very Poor
Mumbai,2019-05-04,362.0,157.5,33.8,127.0,233.9,15.0,1.78,33.2,190.4,255.3,Poor,255.29850000000044,Poor
Chennai,2019-05-04,107.8,412.6,90.8,64.8,55.2,1.9,0.42,34.6,12.5,378.2,Very Poor,378.17899999999906,Very Poor
Kolkata,2019-05-04,110.8,58.1,46.9,111.7,245.7,14.1,4.96,60.3,62.2,268.6,Poor,268.5909999999992,Poor
Bangalore,2019-05-04,445.0,117.3,120.5,136.2,230.4,26.6,6.9,0.7,6.6,161.2,Moderate,161.16250000000045,Moderate
Delhi,2019-05-05,62.7,393.7,98.9,131.4,163.2,33.4,7.71,82.9,77.2,354.5,Very Poor,354.5455,Very Poor
Mumbai,2019-05-05,195.4,510.1,14.3,62.9,151.0,9.2,2.38,94.4,168.9,358.1,Very Poor,358.1129999999996,Very Poor
Chennai,2019-05-05,351.5,456.8,190.6,87.1,48.2,19.2,1.1,51.7,170.1,438.0,Severe,438.0019999999999,Severe
Kolkata,2019-05-05,187.3,439.1,178.8,57.5,151.3,23.2,1.21,1.5,106.9,412.6,Severe,412.67050000000035,Severe
Bangalore,2019-05-05,299.5,541.3,24.4,114.4,229.3,16.6,3.88,84.0,71.3,449.5,Severe,449.7314999999999,Severe
Delhi,2019-05-06,338.5,331.9,34.3,14.1,196.7,36.0,7.45,53.6,50.6,488.5,Severe,488.4130000000001,Severe
Mumbai,2019-05-06,490.8,362.8,104.0,105.3,104.5,18.6,3.19,42.4,151.3,315.8,Very Poor,315.7665000000006,Very Poor
Chennai,2019-05-06,436.5,468.3,143.3,107.2,122.5,10.3,7.39,100.0,119.8,454.5,Severe,454.54149999999987,Severe
Kolkata,2019-05-06,339.5,93.5,67.9,22.1,195.1,6.9,6.3,82.4,96.0,489.5,Severe,489.53649999999993,Severe
Bangalore,2019-05-06,280.4,372.0,30.1,99.7,45.3,22.0,9.12,74.0,154.0,430.4,Severe,430.4059999999999,Severe
Delhi,2019-05-07,246.8,288.7,72.3,127.3,151.1,40.9,2.93,85.1,110.6,397.5,Very Poor,397.4995000000001,Very Poor
Mumbai,2019-05-07,460.6,352.0,107.4,20.7,66.6,33.2,9.6,22.7,2.3,302.3,Very Poor,298.5979999999999,Poor
Chennai,2019-05-07,284.1,516.2,18.0,43.0,40.6,26.6,6.39,70.2,72.8,434.1,Severe,434.10600000000045,Severe
Kolkata,2019-05-07,243.4,160.7,28.9,123.0,115.5,13.0,1.83,85.3,100.0,394.9,Very Poor,394.9019999999999,Very Poor
Bangalore,2019-05-07,278.1,301.7,55.2,65.4,227.7,44.0,1.94,14.8,188.1,428.1,Severe,428.0955000000004,Severe
Delhi,2019-05-08,279.5,435.8,148.6,16.1,45.7,20.2,4.87,4.0,135.2,429.5,Severe,429.48949999999996,Severe
Mumbai,2019-05-08,35.1,235.4,98.2,71.1,56.3,33.8,3.91,94.6,110.2,190.3,Moderate,190.34599999999995,Moderate
Chennai,2019-05-08,6.0,121.4,199.3,80.5,20.6,42.5,2.6,76.7,26.2,114.6,Moderate,115.25849999999983,Moderate
Kolkata,2019-05-08,19.7,432.8,11.2,137.2,129.0,39.1,2.47,54.8,164.8,403.6,Severe,403.5545000000004,Severe
Bangalore,2019-05-08,260.4,429.0,162.0,28.1,78.7,43.7,9.37,55.8,157.0,410.4,Severe,410.04250000000013,Severe
Delhi,2019-05-09,82.5,135.2,185.6,120.9,160.2,43.0,3.33,66.7,195.0,267.0,Poor,267.07100000000025,Poor
Mumbai,2019-05-09,47.5,37.7,154.6,39.8,41.2,38.6,4.79,26.7,113.8,134.7,Moderate,134.98800000000034,Moderate
Chennai,2019-05-09,258.3,368.6,171.7,71.7,38.0,26.8,0.08,99.6,178.0,408.3,Severe,408.2980000000012,Severe
Kolkata,2019-05-09,187.7,592.1,167.6,51.4,108.3,37.9,8.83,56.8,74.2,352.2,Very Poor,352.0694999999999,Very Poor
Bangalore,2019-05-09,178.3,282.3,167.9,104.7,127.5,11.4,2.06,34.0,26.9,345.0,Very Poor,345.00199999999995,Very Poor
Delhi,2019-05-10,139.8,51.9,156.5,93.4,210.4,34.8,0.16,28.0,137.3,315.4,Very Poor,315.3850000000009,Very Poor
Mumbai,2019-05-10,152.1,282.6,34.2,7.9,78.8,11.3,1.05,37.7,68.9,324.9,Very Poor,324.8985000000009,Very Poor
Chennai,2019-05-10,205.5,369.0,134.4,45.3,89.6,19.9,1.53,41.8,0.6,365.8,Very Poor,365.7785000000009,Very Poor
Kolkata,2019-05-10,318.9,386.7,8.9,93.1,98.0,26.7,7.11,0.4,144.0,468.9,Severe,468.9689999999993,Severe
Bangalore,2019-05-10,65.0,276.5,35.4,90.2,86.0,44.0,9.91,50.5,98.1,226.5,Poor,226.72150000000008,Poor
Delhi,2019-05-11,466.8,123.8,74.5,29.1,45.6,23.6,1.61,15.4,28.6,116.1,Moderate,115.87499999999979,Moderate
Mumbai,2019-05-11,448.9,278.0,95.9,70.1,57.0,35.8,9.26,4.3,78.9,228.0,Poor,227.9229999999999,Poor
Chennai,2019-05-11,433.4,273.9,35.1,92.7,54.7,17.2,7.74,76.5,110.9,223.9,Poor,223.86550000000042,Poor
Kolkata,2019-05-11,62.6,381.2,96.5,49.7,57.7,2.4,0.09,59.9,105.3,338.8,Very Poor,338.7125000000003,Very Poor
Bangalore,2019-05-11,420.8,99.1,199.5,131.9,218.4,18.6,4.85,80.1,77.4,151.9,Moderate,152.1020000000002,Moderate
Delhi,2019-05-12,499.3,173.7,144.3,93.0,60.6,26.7,2.06,93.5,180.6,230.4,Poor,230.56650000000047,Poor
Mumbai,2019-05-12,288.6,316.7,151.2,60.0,17.7,24.0,4.91,11.9,87.2,438.6,Severe,438.5899999999999,Severe
Chennai,2019-05-12,300.6,75.2,102.4,141.7,68.0,20.7,5.07,78.7,114.0,450.6,Severe,450.5835000000006,Severe
Kolkata,2019-05-12,3.7,501.5,120.9,47.7,55.0,18.0,0.61,51.7,88.1,88.1,Satisfactory,94.81500000000005,Satisfactory
Bangalore,2019-05-12,395.6,359.7,166.4,66.3,210.7,49.6,2.02,33.3,146.9,311.9,Very Poor,311.92650000000054,Very Poor
Delhi,2019-05-13,407.9,124.5,190.3,55.2,38.6,34.4,9.3,26.5,53.4,191.2,Moderate,191.20250000000004,Moderate
Mumbai,2019-05-13,300.7,579.1,38.9,90.0,68.6,48.6,2.16,95.0,164.9,450.7,Severe,451.40049999999894,Severe
Chennai,2019-05-13,268.1,377.3,38.0,136.2,189.6,13.3,7.07,18.1,72.2,418.1,Severe,418.11850000000004,Severe
Kolkata,2019-05-13,136.0,436.1,123.5,96.2,90.7,32.6,3.68,2.1,99.8,408.3,Severe,407.618500000001,Severe
Bangalore,2019-05-13,435.7,83.4,134.4,28.8,100.8,38.5,4.87,57.7,93.8,135.7,Moderate,135.71150000000023,Moderate
Delhi,2019-05-14,146.6,170.9,139.6,136.7,136.7,6.0,4.71,81.0,159.1,320.6,Very Poor,320.5979999999992,Very Poor
Mumbai,2019-05-14,39.1,553.4,172.7,44.2,125.2,41.2,2.34,90.9,69.8,104.3,Moderate,106.23549999999976,Moderate
Chennai,2019-05-14,302.3,234.6,3.3,28.4,120.5,34.2,8.51,14.6,147.7,452.3,Severe,453.1265000000006,Severe
Kolkata,2019-05-14,426.3,238.0,164.1,69.9,152.4,16.6,7.05,80.4,132.4,192.0,Moderate,192.12949999999998,Moderate
Bangalore,2019-05-14,331.8,562.0,35.8,128.9,240.7,22.4,9.62,97.6,8.6,481.8,Severe,481.99950000000104,Severe
Delhi,2019-05-15,364.2,378.1,106.3,56.9,59.5,6.1,8.49,95.3,70.0,335.0,Very Poor,335.13650000000007,Very Poor
Mumbai,2019-05-15,132.1,596.6,42.7,61.9,159.2,29.0,0.54,99.8,117.7,309.5,Very Poor,309.5750000000003,Very Poor
Chennai,2019-05-15,345.9,382.7,19.6,79.8,147.3,44.9,2.34,85.2,79.6,495.9,Severe,495.89649999999875,Severe
Kolkata,2019-05-15,46.7,40.4,38.3,20.6,23.9,12.7,0.46,39.7,166.1,197.2,Moderate,194.47500000000002,Moderate
Bangalore,2019-05-15,425.8,328.3,86.8,25.3,32.0,42.4,3.86,44.1,91.1,278.3,Poor,278.3070000000007,Poor
Delhi,2019-05-16,402.4,272.5,163.0,38.7,135.2,47.0,6.05,32.8,80.0,222.5,Poor,222.57299999999978,Poor
Mumbai,2019-05-16,42.4,194.0,134.9,68.1,132.1,10.2,9.26,71.1,191.1,257.1,Poor,258.2665000000001,Poor
Chennai,2019-05-16,428.8,159.8,96.7,66.8,44.6,6.3,5.71,13.3,90.3,146.2,Moderate,146.33300000000037,Moderate
Kolkata,2019-05-16,345.2,168.5,163.0,11.9,135.0,19.1,6.88,50.5,13.7,495.2,Severe,495.19799999999844,Severe
Bangalore,2019-05-16,111.9,177.7,194.5,16.2,87.4,40.7,3.65,0.5,154.3,272.3,Poor,272.45750000000044,Poor
Delhi,2019-05-17,86.7,431.8,82.4,45.5,140.4,11.5,7.74,90.6,138.4,402.1,Severe,402.0905000000003,Severe
Mumbai,2019-05-17,496.2,44.5,175.5,27.0,233.3,46.1,4.67,74.7,54.8,133.2,Moderate,133.2710000000002,Moderate
Chennai,2019-05-17,475.5,468.3,161.3,113.2,182.8,7.8,5.35,4.5,89.8,454.5,Severe,454.51899999999995,Severe
Kolkata,2019-05-17,321.7,49.7,146.6,21.8,33.8,11.2,1.71,53.7,38.8,471.7,Severe,471.7039999999986,Severe
Bangalore,2019-05-17,77.7,370.4,27.4,143.6,6.6,7.1,5.72,78.2,133.0,325.3,Very Poor,325.5330000000004,Very Poor
Delhi,2019-05-18,189.6,309.3,86.7,68.8,241.0,16.8,9.81,74.6,45.3,353.6,Very Poor,353.58499999999947,Very Poor
Mumbai,2019-05-18,233.2,11.5,44.6,67.2,63.2,40.7,9.66,47.0,16.6,387.1,Very Poor,387.09899999999993,Very Poor
Chennai,2019-05-18,65.0,263.5,160.9,82.2,49.6,0.5,6.23,37.4,180.5,230.2,Poor,229.02949999999979,Poor
Kolkata,2019-05-18,67.9,43.0,59.2,138.7,83.1,39.7,1.07,18.4,10.7,158.7,Moderate,158.84100000000032,Moderate
Bangalore,2019-05-18,158.2,324.3,178.0,114.2,4.1,34.0,1.67,3.1,43.4,329.5,Very Poor,329.57399999999984,Very Poor
Delhi,2019-05-19,416.9,301.4,13.9,143.3,54.8,42.9,7.97,18.2,16.2,251.4,Poor,251.41550000000043,Poor
Mumbai,2019-05-19,444.6,577.0,81.6,99.6,203.1,5.7,9.44,90.6,86.8,193.0,Moderate,192.95350000000002,Moderate
Chennai,2019-05-19,188.6,599.9,11.3,122.7,202.2,2.5,3.56,92.3,9.8,352.9,Very Poor,352.9250000000003,Very Poor
